17:54:56 INFO  application.Application - Start browser CHROME
17:54:57 INFO  application.Application - Navigate to: https://contacts-app.tobbymarshall815.vercel.app/about
17:54:57 INFO  projectTests.TestBase - Start method: negativeAddContactTestBaseCSV
17:54:57 INFO  projectTests.TestBase - Test Start with Data -->[Contact(name=, lastName=Smith, email=ann1@mail.com, phone=787982566, address=Holon, description=friend)]
17:54:57 INFO  projectTests.TestBase - ==================================================================
17:54:57 INFO  application.MyListener - Start find element by: By.xpath: //a[.='LOGIN'].
17:54:57 INFO  application.MyListener - The element was By.xpath: //a[.='LOGIN']found by.
17:54:57 INFO  application.MyListener - Start find element by: By.xpath: //a[.='LOGIN'].
17:54:57 INFO  application.MyListener - The element was By.xpath: //a[.='LOGIN']found by.
17:54:57 INFO  application.MyListener - Start find element by: By.xpath: //input[1].
17:54:57 INFO  application.MyListener - The element was By.xpath: //input[1]found by.
17:54:57 INFO  application.MyListener - Start find element by: By.xpath: //input[2].
17:54:57 INFO  application.MyListener - The element was By.xpath: //input[2]found by.
17:54:57 INFO  application.HelperBase - Login data:
Email: sam@gmail.com
Password: Sam1234$
17:54:57 INFO  application.MyListener - Start find element by: By.xpath: //button[.=' Login'].
17:54:57 INFO  application.MyListener - The element was By.xpath: //button[.=' Login']found by.
17:54:58 INFO  application.MyListener - Start find element by: By.xpath: //a[.='ADD'].
17:54:58 INFO  application.MyListener - The element was By.xpath: //a[.='ADD']found by.
17:54:58 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Name'].
17:54:58 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Name']found by.
17:54:58 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Last Name'].
17:54:58 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Last Name']found by.
17:54:58 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Phone'].
17:54:58 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Phone']found by.
17:54:58 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='email'].
17:54:58 INFO  application.MyListener - The element was By.cssSelector: [placeholder='email']found by.
17:54:59 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Address'].
17:54:59 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Address']found by.
17:54:59 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='description'].
17:54:59 INFO  application.MyListener - The element was By.cssSelector: [placeholder='description']found by.
17:54:59 INFO  application.MyListener - Start find element by: By.xpath: //button/b.
